period,time_order,team_abbrev,flag_type,player_name,description,flag_details
4,2770.0,HOU,action_by_non_lineup_player,Jalen Green,Player Jalen Green had action but not in lineup: Ja. Green REBOUND (Off:1 Def:2),Player Jalen Green had action but not in lineup: Ja. Green REBOUND (Off:1 Def:2)
4,2770.0,DAL,lineup_size_deviation,,Ja. Green REBOUND (Off:1 Def:2),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2770.0,HOU,lineup_size_deviation,,Ja. Green REBOUND (Off:1 Def:2),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Adams FOR Eason"
4,2772.0,HOU,action_by_non_lineup_player,Jalen Green,Player Jalen Green had action but not in lineup: Ja. Green Bad Pass Turnover (P2.T9),Player Jalen Green had action but not in lineup: Ja. Green Bad Pass Turnover (P2.T9)
4,2772.0,DAL,lineup_size_deviation,,Ja. Green Bad Pass Turnover (P2.T9),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2772.0,HOU,lineup_size_deviation,,Ja. Green Bad Pass Turnover (P2.T9),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Adams FOR Eason"
4,2782.0,DAL,action_by_non_lineup_player,Max Christie,Player Max Christie had action but not in lineup: Christie 26' 3PT Jump Shot (19 PTS) (Irving 6 AST),Player Max Christie had action but not in lineup: Christie 26' 3PT Jump Shot (19 PTS) (Irving 6 AST)
4,2782.0,DAL,lineup_size_deviation,,Christie 26' 3PT Jump Shot (19 PTS) (Irving 6 AST),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2782.0,HOU,lineup_size_deviation,,Christie 26' 3PT Jump Shot (19 PTS) (Irving 6 AST),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Adams FOR Eason"
4,2792.0,HOU,action_by_non_lineup_player,Alperen Sengun,Player Alperen Sengun had action but not in lineup: MISS Sengun 7' Turnaround Bank Shot,Player Alperen Sengun had action but not in lineup: MISS Sengun 7' Turnaround Bank Shot
4,2792.0,DAL,lineup_size_deviation,,MISS Sengun 7' Turnaround Bank Shot,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2792.0,HOU,lineup_size_deviation,,MISS Sengun 7' Turnaround Bank Shot,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Adams FOR Eason"
4,2792.0,DAL,lineup_size_deviation,,MAVERICKS Rebound,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2792.0,HOU,lineup_size_deviation,,MAVERICKS Rebound,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Adams FOR Eason"
4,2792.0,DAL,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2792.0,HOU,lineup_size_deviation,,,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Adams FOR Eason"
4,2792.0,DAL,lineup_size_deviation,,MAVERICKS Timeout: Regular (Full 6 Short 0),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2792.0,HOU,lineup_size_deviation,,MAVERICKS Timeout: Regular (Full 6 Short 0),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Adams FOR Eason"
4,2792.0,DAL,lineup_size_deviation,,Instant Replay4th Period (5:26 PM EST),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2792.0,HOU,lineup_size_deviation,,Instant Replay4th Period (5:26 PM EST),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Adams FOR Eason"
4,2792.0,DAL,lineup_size_deviation,,SUB: Eason FOR Adams,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2792.0,HOU,lineup_size_deviation,,SUB: Eason FOR Adams,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2801.0,HOU,action_by_non_lineup_player,Amen Thompson,Player Amen Thompson had action but not in lineup: Thompson S.FOUL (P5.PN) (B.Forte),Player Amen Thompson had action but not in lineup: Thompson S.FOUL (P5.PN) (B.Forte)
4,2801.0,DAL,lineup_size_deviation,,Thompson S.FOUL (P5.PN) (B.Forte),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2801.0,HOU,lineup_size_deviation,,Thompson S.FOUL (P5.PN) (B.Forte),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2801.0,DAL,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2801.0,HOU,lineup_size_deviation,,,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2801.0,DAL,lineup_size_deviation,,Gafford Free Throw 1 of 2 (5 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2801.0,HOU,lineup_size_deviation,,Gafford Free Throw 1 of 2 (5 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2801.0,DAL,lineup_size_deviation,,MISS Gafford Free Throw 2 of 2,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2801.0,HOU,lineup_size_deviation,,MISS Gafford Free Throw 2 of 2,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2803.0,HOU,action_by_non_lineup_player,Alperen Sengun,Player Alperen Sengun had action but not in lineup: Sengun REBOUND (Off:1 Def:7),Player Alperen Sengun had action but not in lineup: Sengun REBOUND (Off:1 Def:7)
4,2803.0,DAL,lineup_size_deviation,,Sengun REBOUND (Off:1 Def:7),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2803.0,HOU,lineup_size_deviation,,Sengun REBOUND (Off:1 Def:7),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2813.0,DAL,action_by_non_lineup_player,Dante Exum,Player Dante Exum had action but not in lineup: Exum S.FOUL (P1.PN) (B.Forte),Player Dante Exum had action but not in lineup: Exum S.FOUL (P1.PN) (B.Forte)
4,2813.0,DAL,lineup_size_deviation,,Exum S.FOUL (P1.PN) (B.Forte),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2813.0,HOU,lineup_size_deviation,,Exum S.FOUL (P1.PN) (B.Forte),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2813.0,DAL,lineup_size_deviation,,Sengun Free Throw 1 of 2 (26 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2813.0,HOU,lineup_size_deviation,,Sengun Free Throw 1 of 2 (26 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2813.0,DAL,lineup_size_deviation,,MISS Sengun Free Throw 2 of 2,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2813.0,HOU,lineup_size_deviation,,MISS Sengun Free Throw 2 of 2,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2815.0,DAL,action_by_non_lineup_player,Naji Marshall,Player Naji Marshall had action but not in lineup: Marshall REBOUND (Off:0 Def:4),Player Naji Marshall had action but not in lineup: Marshall REBOUND (Off:0 Def:4)
4,2815.0,DAL,lineup_size_deviation,,Marshall REBOUND (Off:0 Def:4),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2815.0,HOU,lineup_size_deviation,,Marshall REBOUND (Off:0 Def:4),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2817.0,DAL,lineup_size_deviation,,,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2817.0,HOU,lineup_size_deviation,,,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2821.2,DAL,action_by_non_lineup_player,Max Christie,Player Max Christie had action but not in lineup: Christie Out of Bounds - Bad Pass Turnover Turnover (P1.T5),Player Max Christie had action but not in lineup: Christie Out of Bounds - Bad Pass Turnover Turnover (P1.T5)
4,2821.2,DAL,lineup_size_deviation,,Christie Out of Bounds - Bad Pass Turnover Turnover (P1.T5),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2821.2,HOU,lineup_size_deviation,,Christie Out of Bounds - Bad Pass Turnover Turnover (P1.T5),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2825.5,HOU,action_by_non_lineup_player,Alperen Sengun,Player Alperen Sengun had action but not in lineup: Sengun 1' Driving Floating Jump Shot (28 PTS) (Thompson 4 AST),Player Alperen Sengun had action but not in lineup: Sengun 1' Driving Floating Jump Shot (28 PTS) (Thompson 4 AST)
4,2825.5,DAL,lineup_size_deviation,,Sengun 1' Driving Floating Jump Shot (28 PTS) (Thompson 4 AST),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2825.5,HOU,lineup_size_deviation,,Sengun 1' Driving Floating Jump Shot (28 PTS) (Thompson 4 AST),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2828.4,HOU,action_by_non_lineup_player,Tari Eason,Player Tari Eason had action but not in lineup: Eason P.FOUL (P2.PN) (B.Forte),Player Tari Eason had action but not in lineup: Eason P.FOUL (P2.PN) (B.Forte)
4,2828.4,DAL,lineup_size_deviation,,Eason P.FOUL (P2.PN) (B.Forte),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2828.4,HOU,lineup_size_deviation,,Eason P.FOUL (P2.PN) (B.Forte),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2828.4,DAL,lineup_size_deviation,,Christie Free Throw 1 of 2 (20 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2828.4,HOU,lineup_size_deviation,,Christie Free Throw 1 of 2 (20 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2828.4,DAL,lineup_size_deviation,,Christie Free Throw 2 of 2 (21 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2828.4,HOU,lineup_size_deviation,,Christie Free Throw 2 of 2 (21 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2834.8,HOU,action_by_non_lineup_player,Jalen Green,Player Jalen Green had action but not in lineup: MISS Ja. Green 2' Driving Dunk,Player Jalen Green had action but not in lineup: MISS Ja. Green 2' Driving Dunk
4,2834.8,DAL,lineup_size_deviation,,MISS Ja. Green 2' Driving Dunk,"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2834.8,HOU,lineup_size_deviation,,MISS Ja. Green 2' Driving Dunk,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2837.4,DAL,action_by_non_lineup_player,Dante Exum,Player Dante Exum had action but not in lineup: Exum REBOUND (Off:0 Def:2),Player Dante Exum had action but not in lineup: Exum REBOUND (Off:0 Def:2)
4,2837.4,DAL,lineup_size_deviation,,Exum REBOUND (Off:0 Def:2),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2837.4,HOU,lineup_size_deviation,,Exum REBOUND (Off:0 Def:2),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2842.8,HOU,action_by_non_lineup_player,Tari Eason,Player Tari Eason had action but not in lineup: Eason P.FOUL (P3.PN) (P.Ransom),Player Tari Eason had action but not in lineup: Eason P.FOUL (P3.PN) (P.Ransom)
4,2842.8,DAL,lineup_size_deviation,,Eason P.FOUL (P3.PN) (P.Ransom),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2842.8,HOU,lineup_size_deviation,,Eason P.FOUL (P3.PN) (P.Ransom),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2842.8,DAL,lineup_size_deviation,,Exum Free Throw 1 of 2 (3 PTS),"Lineup size 4/5. Missing 1 player(s) for full lineup; Players with actions but no sub-in: ['Max Christie', 'Dante Exum', 'Naji Marshall', 'Daniel Gafford', 'Kyrie Irving']; Last substitution: SUB: Exum FOR Dinwiddie"
4,2842.8,HOU,lineup_size_deviation,,Exum Free Throw 1 of 2 (3 PTS),"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
4,2842.8,DAL,sub_out_player_not_in_lineup,Olivier-Maxence Prosper,Attempted to sub out Olivier-Maxence Prosper who is not in lineup,Attempted to sub out Olivier-Maxence Prosper who is not in lineup
4,2842.8,HOU,lineup_size_deviation,,SUB: Prosper FOR Irving,"Lineup size 3/5. Missing 2 player(s) for full lineup; Players with actions but no sub-in: ['Tari Eason', 'Amen Thompson', 'Jalen Green', 'Alperen Sengun', 'Dillon Brooks']; Last substitution: SUB: Eason FOR Adams"
